endTime;valence;danceability
15/06/2022 0:41;0.888;0.636
15/06/2022 0:43;0.795;0.689
15/06/2022 0:47;0.888;0.636
15/06/2022 0:50;0.795;0.689
15/06/2022 0:56;0.252;0.713
15/06/2022 1:00;0.703;0.774
15/06/2022 1:04;0.936;0.803
15/06/2022 1:08;0.577;0.558
15/06/2022 1:13;0.952;0.727
15/06/2022 3:13;0.888;0.636
15/06/2022 3:16;0.888;0.636
15/06/2022 12:48;0.888;0.636
15/06/2022 12:49;0.822;0.419
15/06/2022 12:49;0.888;0.636
15/06/2022 12:49;0.72;0.734
15/06/2022 12:51;0.572;0.61
15/06/2022 12:51;0.714;0.774
15/06/2022 12:52;0.415;0.714
15/06/2022 12:52;0.403;0.35
15/06/2022 12:53;0.376;0.665
15/06/2022 12:53;0.881;0.631
15/06/2022 12:53;0.151;0.383
15/06/2022 12:53;0.82;0.608
15/06/2022 12:53;0.714;0.527
15/06/2022 12:56;0.653;0.445
15/06/2022 12:59;0.794;0.55
15/06/2022 13:00;0.439;0.549
15/06/2022 16:51;0.532;0.386
15/06/2022 16:51;0.668;0.402
15/06/2022 16:52;0.394;0.557
15/06/2022 16:56;0.653;0.4
15/06/2022 17:31;0.494;0.48
15/06/2022 18:18;0.514;0.756
15/06/2022 18:18;0.611;0.554
15/06/2022 18:22;0.888;0.636
15/06/2022 18:26;0.82;0.608
15/06/2022 18:37;0.563;0.804
15/06/2022 18:41;0.579;0.561
15/06/2022 18:41;0.563;0.804
15/06/2022 18:42;0.967;0.435
15/06/2022 23:00;0.888;0.636
15/06/2022 23:01;0.339;0.219
15/06/2022 23:03;0.888;0.636
15/06/2022 23:03;0.745;0.76
15/06/2022 23:04;0.242;0.399
15/06/2022 23:04;0.96;0.704
15/06/2022 23:04;0.508;0.444
15/06/2022 23:04;0.204;0.784
15/06/2022 23:04;0.82;0.608
15/06/2022 23:04;0.639;0.757
15/06/2022 23:09;0.802;0.709
15/06/2022 23:09;0.961;0.612
15/06/2022 23:12;0.888;0.636
15/06/2022 23:17;0.888;0.636
15/06/2022 23:21;0.888;0.636
15/06/2022 23:26;0.967;0.435
15/06/2022 23:32;0.674;0.542
15/06/2022 23:33;0.151;0.579
16/06/2022 1:05;0.489;0.634
16/06/2022 1:08;0.561;0.702
17/06/2022 3:00;0.966;0.805
19/06/2022 3:12;0.888;0.636
19/06/2022 3:16;0.888;0.636
19/06/2022 3:20;0.339;0.219
19/06/2022 3:31;0.888;0.636
19/06/2022 3:34;0.412;0.503
19/06/2022 3:34;0.888;0.636
19/06/2022 3:38;0.888;0.636
19/06/2022 4:28;0.519;0.274
19/06/2022 4:32;0.558;0.558
19/06/2022 4:33;0.614;0.538
19/06/2022 4:36;0.756;0.746
19/06/2022 4:41;0.509;0.551
19/06/2022 4:42;0.433;0.635
19/06/2022 5:44;0.888;0.636
19/06/2022 5:45;0.888;0.636
19/06/2022 5:49;0.419;0.258
19/06/2022 5:53;0.884;0.726
19/06/2022 5:53;0.0911;0.427
19/06/2022 5:53;0.656;0.504
19/06/2022 5:53;0.515;0.577
19/06/2022 5:53;0.822;0.664
19/06/2022 5:57;0.395;0.243
19/06/2022 5:57;0.554;0.759
19/06/2022 5:57;0.89;0.655
19/06/2022 5:57;0.937;0.536
19/06/2022 5:57;0.822;0.664
19/06/2022 17:18;0.554;0.759
19/06/2022 17:19;0.663;0.64
19/06/2022 17:20;0.786;0.441
19/06/2022 17:22;0.474;0.496
19/06/2022 19:09;0.756;0.746
19/06/2022 19:11;0.874;0.858
19/06/2022 19:14;0.773;0.606
19/06/2022 19:14;0.773;0.606
19/06/2022 19:17;0.728;0.699
19/06/2022 19:20;0.973;0.702
19/06/2022 19:22;0.628;0.627
19/06/2022 19:27;0.672;0.763
19/06/2022 19:32;0.576;0.656
19/06/2022 19:35;0.925;0.773
19/06/2022 19:38;0.912;0.773
19/06/2022 19:41;0.364;0.42
19/06/2022 19:43;0.364;0.42
19/06/2022 19:48;0.95;0.65
19/06/2022 19:52;0.745;0.917
19/06/2022 20:00;0.837;0.638
21/06/2022 3:39;0.837;0.638
21/06/2022 3:41;0.888;0.636
21/06/2022 3:41;0.888;0.636
21/06/2022 3:48;0.888;0.636
21/06/2022 3:51;0.888;0.636
21/06/2022 4:00;0.339;0.219
21/06/2022 4:04;0.615;0.395
21/06/2022 4:07;0.662;0.408
21/06/2022 4:08;0.228;0.441
21/06/2022 4:09;0.107;0.233
21/06/2022 4:09;0.346;0.357
21/06/2022 4:10;0.924;0.684
21/06/2022 4:10;0.388;0.459
21/06/2022 4:11;0.923;0.73
21/06/2022 4:12;0.486;0.602
21/06/2022 4:12;0.657;0.667
21/06/2022 4:16;0.888;0.636
21/06/2022 4:16;0.339;0.219
21/06/2022 4:19;0.633;0.571
21/06/2022 4:19;0.723;0.489
21/06/2022 4:19;0.543;0.305
21/06/2022 4:19;0.924;0.546
21/06/2022 4:19;0.487;0.467
21/06/2022 4:19;0.741;0.671
21/06/2022 4:19;0.563;0.804
21/06/2022 4:19;0.857;0.629
21/06/2022 4:23;0.303;0.526
21/06/2022 4:24;0.784;0.635
21/06/2022 4:24;0.407;0.346
21/06/2022 4:24;0.82;0.608
21/06/2022 4:24;0.961;0.612
21/06/2022 4:24;0.693;0.572
21/06/2022 4:25;0.572;0.61
21/06/2022 4:25;0.579;0.561
21/06/2022 4:25;0.909;0.723
21/06/2022 4:25;0.929;0.745
21/06/2022 4:25;0.868;0.645
21/06/2022 4:25;0.674;0.542
21/06/2022 4:25;0.416;0.574
21/06/2022 4:28;0.488;0.69
21/06/2022 4:32;0.942;0.641
21/06/2022 4:35;0.571;0.485
21/06/2022 4:35;0.822;0.664
21/06/2022 4:36;0.577;0.523
21/06/2022 4:36;0.329;0.482
21/06/2022 4:36;0.788;0.768
21/06/2022 4:36;0.967;0.746
21/06/2022 4:36;0.74;0.669
21/06/2022 4:36;0.466;0.733
21/06/2022 4:36;0.605;0.735
21/06/2022 4:36;0.605;0.735
21/06/2022 4:36;0.793;0.722
21/06/2022 4:36;0.713;0.545
21/06/2022 4:36;0.713;0.545
21/06/2022 4:36;0.921;0.84
21/06/2022 4:40;0.314;0.534
21/06/2022 4:45;0.745;0.76
21/06/2022 4:45;0.457;0.421
21/06/2022 4:45;0.917;0.606
21/06/2022 4:45;0.967;0.435
21/06/2022 4:46;0.932;0.525
21/06/2022 4:46;0.965;0.533
21/06/2022 4:46;0.969;0.656
21/06/2022 4:46;0.516;0.213
21/06/2022 4:47;0.322;0.483
21/06/2022 4:48;0.509;0.542
21/06/2022 4:48;0.398;0.549
21/06/2022 4:48;0.524;0.642
21/06/2022 4:48;0.376;0.61
21/06/2022 4:48;0.822;0.419
21/06/2022 4:48;0.744;0.45
21/06/2022 4:48;0.273;0.507
21/06/2022 4:48;0.221;0.378
21/06/2022 4:48;0.68;0.704
21/06/2022 4:48;0.866;0.394
21/06/2022 4:48;0.183;0.597
21/06/2022 4:48;0.815;0.636
21/06/2022 4:48;0.795;0.689
21/06/2022 4:48;0.729;0.783
21/06/2022 4:48;0.546;0.374
21/06/2022 4:51;0.961;0.612
21/06/2022 4:53;0.962;0.7
21/06/2022 4:53;0.204;0.784
21/06/2022 4:53;0.536;0.845
21/06/2022 4:53;0.72;0.734
21/06/2022 4:53;0.942;0.728
21/06/2022 4:53;0.462;0.582
21/06/2022 4:54;0.459;0.571
21/06/2022 4:54;0.375;0.4
21/06/2022 4:56;0.963;0.861
21/06/2022 4:56;0.244;0.539
21/06/2022 4:56;0.215;0.429
21/06/2022 4:56;0.604;0.6
21/06/2022 5:00;0.884;0.638
21/06/2022 5:00;0.836;0.778
21/06/2022 5:00;0.959;0.691
21/06/2022 5:00;0.406;0.716
21/06/2022 5:01;0.443;0.527
21/06/2022 5:01;0.405;0.448
21/06/2022 5:01;0.584;0.595
21/06/2022 5:01;0.921;0.84
21/06/2022 5:01;0.875;0.836
21/06/2022 5:03;0.96;0.704
21/06/2022 5:03;0.111;0.265
21/06/2022 5:03;0.706;0.541
21/06/2022 5:03;0.656;0.504
21/06/2022 5:03;0.767;0.784
21/06/2022 5:03;0.68;0.843
21/06/2022 5:04;0.589;0.562
21/06/2022 5:04;0.951;0.734
21/06/2022 5:04;0.242;0.399
21/06/2022 5:04;0.242;0.399
21/06/2022 5:04;0.686;0.696
21/06/2022 5:04;0.434;0.37
21/06/2022 5:04;0.434;0.37
21/06/2022 5:04;0.654;0.81
21/06/2022 5:04;0.627;0.678
21/06/2022 5:04;0.151;0.579
21/06/2022 5:07;0.714;0.682
21/06/2022 5:07;0.509;0.542
21/06/2022 5:08;0.525;0.543
21/06/2022 5:10;0.376;0.665
21/06/2022 5:10;0.789;0.514
21/06/2022 5:13;0.796;0.695
21/06/2022 5:13;0.774;0.693
21/06/2022 5:14;0.25;0.511
21/06/2022 5:14;0.723;0.489
21/06/2022 5:14;0.669;0.611
21/06/2022 5:14;0.543;0.305
21/06/2022 5:14;0.924;0.546
21/06/2022 5:14;0.487;0.467
21/06/2022 5:14;0.563;0.804
21/06/2022 5:14;0.857;0.629
21/06/2022 5:17;0.888;0.636
21/06/2022 5:19;0.419;0.258
21/06/2022 5:19;0.105;0.239
21/06/2022 5:19;0.527;0.636
21/06/2022 5:19;0.48;0.603
21/06/2022 5:20;0.531;0.602
21/06/2022 10:27;0.888;0.636
21/06/2022 10:30;0.615;0.395
21/06/2022 10:33;0.474;0.496
21/06/2022 10:35;0.964;0.719
21/06/2022 10:35;0.333;0.599
21/06/2022 10:37;0.474;0.496
21/06/2022 10:41;0.888;0.636
21/06/2022 10:46;0.741;0.671
21/06/2022 10:46;0.857;0.629
21/06/2022 10:50;0.633;0.571
23/06/2022 2:20;0.633;0.571
23/06/2022 2:24;0.888;0.636
23/06/2022 2:30;0.888;0.636
24/06/2022 13:09;0.888;0.636
24/06/2022 13:15;0.888;0.636
24/06/2022 13:18;0.563;0.804
24/06/2022 13:19;0.303;0.526
24/06/2022 13:19;0.563;0.804
24/06/2022 13:25;0.888;0.636
24/06/2022 13:28;0.563;0.804
24/06/2022 13:30;0.303;0.526
24/06/2022 13:30;0.563;0.804
24/06/2022 13:34;0.888;0.636
24/06/2022 13:36;0.924;0.634
24/06/2022 13:36;0.303;0.526
24/06/2022 13:36;0.784;0.635
24/06/2022 13:36;0.563;0.804
24/06/2022 13:37;0.733;0.495
24/06/2022 13:37;0.572;0.61
24/06/2022 13:37;0.405;0.421
24/06/2022 13:37;0.962;0.764
24/06/2022 13:37;0.906;0.608
24/06/2022 13:37;0.961;0.612
24/06/2022 16:01;0.924;0.634
24/06/2022 16:01;0.303;0.526
24/06/2022 16:01;0.733;0.495
24/06/2022 16:01;0.572;0.61
24/06/2022 16:01;0.784;0.635
24/06/2022 16:01;0.405;0.421
24/06/2022 16:01;0.962;0.764
24/06/2022 16:01;0.563;0.804
24/06/2022 16:01;0.906;0.608
24/06/2022 16:01;0.961;0.612
24/06/2022 16:05;0.888;0.636
24/06/2022 16:08;0.563;0.804
24/06/2022 16:11;0.303;0.526
24/06/2022 16:11;0.563;0.804
24/06/2022 16:15;0.888;0.636
24/06/2022 16:18;0.563;0.804
24/06/2022 16:20;0.303;0.526
24/06/2022 16:20;0.563;0.804
24/06/2022 16:23;0.888;0.636
24/06/2022 16:25;0.563;0.804
24/06/2022 16:29;M;M
24/06/2022 16:32;M;M
24/06/2022 16:32;M;M
24/06/2022 16:32;M;M
24/06/2022 16:32;0.563;0.804
24/06/2022 16:36;0.615;0.395
24/06/2022 16:39;0.733;0.728
24/06/2022 16:39;0.0823;0.57
24/06/2022 16:39;0.81;0.665
24/06/2022 16:40;0.305;0.557
24/06/2022 16:44;0.888;0.636
24/06/2022 16:47;0.563;0.804
24/06/2022 16:48;0.303;0.526
24/06/2022 16:48;0.563;0.804
24/06/2022 16:52;0.888;0.636
24/06/2022 16:55;0.563;0.804
24/06/2022 17:05;0.303;0.526
24/06/2022 17:06;0.924;0.634
24/06/2022 20:35;0.888;0.636
25/06/2022 0:29;0.888;0.636
25/06/2022 0:31;0.923;0.73
25/06/2022 2:20;0.888;0.636
25/06/2022 2:21;0.888;0.636
25/06/2022 18:31;0.888;0.636
25/06/2022 18:35;0.888;0.636
25/06/2022 18:38;0.563;0.804
25/06/2022 18:43;0.303;0.526
25/06/2022 18:44;0.784;0.635
25/06/2022 18:48;0.888;0.636
25/06/2022 18:50;0.784;0.635
25/06/2022 18:56;0.487;0.467
25/06/2022 18:57;0.642;0.779
25/06/2022 19:00;0.888;0.636
25/06/2022 20:41;0.368;0.684
25/06/2022 20:55;0.349;0.376
26/06/2022 0:33;0.732;0.74
26/06/2022 0:34;0.895;0.849
26/06/2022 1:36;0.895;0.849
26/06/2022 1:41;0.342;0.38
26/06/2022 1:45;0.508;0.371
26/06/2022 1:47;0.888;0.636
26/06/2022 1:49;0.944;0.666
26/06/2022 1:51;0.955;0.852
26/06/2022 1:51;0.771;0.781
26/06/2022 1:51;0.417;0.577
26/06/2022 1:51;0.63;0.744
26/06/2022 1:51;0.399;0.572
26/06/2022 1:51;0.234;0.647
26/06/2022 2:03;0.888;0.636
26/06/2022 2:07;0.183;0.597
26/06/2022 2:09;M;M
26/06/2022 2:12;M;M
26/06/2022 2:20;M;M
26/06/2022 2:20;0.303;0.526
26/06/2022 2:20;0.942;0.728
26/06/2022 2:20;0.942;0.728
26/06/2022 2:20;0.733;0.495
26/06/2022 2:20;0.733;0.495
26/06/2022 2:20;0.642;0.779
26/06/2022 2:20;0.642;0.779
26/06/2022 2:20;0.784;0.635
26/06/2022 2:20;0.784;0.635
26/06/2022 2:20;0.183;0.597
26/06/2022 2:20;0.183;0.597
26/06/2022 2:20;0.487;0.467
26/06/2022 2:20;0.487;0.467
26/06/2022 2:20;0.563;0.804
26/06/2022 2:20;0.924;0.546
26/06/2022 2:20;0.924;0.546
26/06/2022 2:20;0.924;0.546
26/06/2022 2:21;0.383;0.485
26/06/2022 2:21;0.733;0.495
26/06/2022 2:21;0.572;0.61
26/06/2022 2:21;0.633;0.571
26/06/2022 2:21;0.822;0.419
26/06/2022 2:21;0.258;0.72
26/06/2022 2:21;0.525;0.543
26/06/2022 2:21;0.744;0.45
26/06/2022 2:21;0.712;0.67
26/06/2022 2:21;0.204;0.784
26/06/2022 2:21;0.407;0.346
26/06/2022 2:21;0.965;0.533
26/06/2022 2:21;0.917;0.791
26/06/2022 2:21;0.543;0.305
26/06/2022 2:21;0.674;0.542
26/06/2022 2:21;0.322;0.483
26/06/2022 2:21;0.753;0.503
26/06/2022 2:21;0.457;0.421
26/06/2022 2:21;0.741;0.671
26/06/2022 2:21;0.74;0.749
26/06/2022 2:21;0.693;0.572
26/06/2022 2:21;0.476;0.745
26/06/2022 2:21;0.375;0.4
26/06/2022 2:21;0.713;0.545
26/06/2022 2:21;0.334;0.343
26/06/2022 2:21;0.179;0.433
26/06/2022 2:21;0.961;0.612
26/06/2022 2:21;0.924;0.546
26/06/2022 2:22;0.929;0.745
26/06/2022 2:22;0.929;0.745
26/06/2022 2:22;0.706;0.791
26/06/2022 2:22;0.305;0.383
26/06/2022 2:22;0.305;0.383
26/06/2022 2:24;0.924;0.634
26/06/2022 2:24;0.96;0.704
26/06/2022 2:24;0.793;0.592
26/06/2022 2:24;M;M
26/06/2022 2:24;M;M
26/06/2022 2:24;0.723;0.489
26/06/2022 2:24;0.796;0.695
26/06/2022 2:24;0.273;0.377
26/06/2022 2:24;0.353;0.739
26/06/2022 2:24;0.793;0.722
26/06/2022 2:24;0.785;0.591
26/06/2022 2:24;0.97;0.712
26/06/2022 2:24;0.604;0.6
26/06/2022 2:24;0.299;0.64
26/06/2022 2:24;0.572;0.61
26/06/2022 2:25;0.961;0.612
26/06/2022 2:25;0.376;0.665
26/06/2022 2:25;0.799;0.342
26/06/2022 2:25;0.962;0.764
26/06/2022 2:25;0.962;0.764
26/06/2022 2:25;0.605;0.735
26/06/2022 2:25;0.339;0.219
26/06/2022 2:25;0.603;0.479
26/06/2022 2:25;0.603;0.479
26/06/2022 2:25;0.416;0.574
26/06/2022 2:27;0.878;0.839
26/06/2022 2:27;0.277;0.765
26/06/2022 2:27;0.764;0.726
26/06/2022 2:27;0.914;0.758
26/06/2022 2:28;0.774;0.693
26/06/2022 2:28;0.583;0.545
26/06/2022 2:28;0.795;0.689
26/06/2022 2:28;0.247;0.602
26/06/2022 2:29;0.579;0.561
26/06/2022 2:29;0.613;0.686
26/06/2022 2:29;0.774;0.693
26/06/2022 2:29;0.247;0.602
26/06/2022 2:30;0.82;0.608
26/06/2022 2:31;0.525;0.622
26/06/2022 2:31;0.524;0.642
26/06/2022 2:31;0.932;0.525
26/06/2022 2:31;0.437;0.674
26/06/2022 2:31;0.723;0.756
26/06/2022 2:31;0.734;0.562
26/06/2022 2:31;0.822;0.664
26/06/2022 2:32;0.828;0.663
26/06/2022 2:32;0.405;0.448
26/06/2022 2:32;0.407;0.346
26/06/2022 2:32;0.515;0.278
26/06/2022 2:33;0.407;0.346
26/06/2022 2:33;0.403;0.35
26/06/2022 2:33;0.515;0.278
26/06/2022 2:33;M;M
26/06/2022 2:34;M;M
26/06/2022 2:34;M;M
26/06/2022 2:34;M;M
26/06/2022 2:34;M;M
26/06/2022 2:34;M;M
26/06/2022 2:34;M;M
26/06/2022 2:34;M;M
26/06/2022 2:34;M;M
26/06/2022 2:34;M;M
26/06/2022 2:35;M;M
26/06/2022 2:35;M;M
26/06/2022 2:35;M;M
26/06/2022 2:35;M;M
26/06/2022 2:35;0.962;0.764
26/06/2022 2:35;0.605;0.735
26/06/2022 2:35;0.924;0.725
26/06/2022 2:35;0.571;0.485
26/06/2022 2:35;0.271;0.379
26/06/2022 2:36;0.973;0.658
26/06/2022 2:36;0.837;0.658
26/06/2022 2:36;0.65;0.843
26/06/2022 2:36;0.666;0.699
26/06/2022 2:36;0.967;0.746
26/06/2022 2:36;0.91;0.631
26/06/2022 2:36;0.111;0.265
26/06/2022 2:36;0.495;0.676
26/06/2022 2:36;0.772;0.558
26/06/2022 2:36;0.866;0.394
26/06/2022 2:36;0.3;0.495
26/06/2022 2:36;0.891;0.368
26/06/2022 2:36;0.415;0.714
26/06/2022 2:36;0.961;0.612
26/06/2022 2:36;0.151;0.579
26/06/2022 2:36;0.309;0.609
26/06/2022 2:36;0.462;0.582
26/06/2022 2:36;0.516;0.213
26/06/2022 2:36;0.372;0.531
26/06/2022 2:36;0.857;0.629
26/06/2022 2:36;0.387;0.478
26/06/2022 2:40;0.828;0.663
26/06/2022 2:40;0.329;0.482
26/06/2022 2:40;0.65;0.843
26/06/2022 2:40;0.788;0.768
26/06/2022 2:40;0.757;0.446
26/06/2022 2:40;0.384;0.593
26/06/2022 2:40;0.546;0.374
26/06/2022 2:40;0.14;0.544
26/06/2022 2:40;0.372;0.531
26/06/2022 2:40;0.967;0.435
26/06/2022 2:41;0.466;0.733
26/06/2022 2:41;0.746;0.687
26/06/2022 2:45;0.892;0.648
26/06/2022 2:47;0.493;0.459
26/06/2022 2:48;0.888;0.636
26/06/2022 2:48;0.413;0.762
26/06/2022 2:48;0.944;0.666
26/06/2022 2:52;0.888;0.636
26/06/2022 2:52;0.466;0.733
26/06/2022 2:56;0.888;0.636
26/06/2022 2:56;0.466;0.733
26/06/2022 3:01;0.895;0.849
26/06/2022 3:01;0.732;0.74
26/06/2022 3:02;0.895;0.849
26/06/2022 3:02;0.895;0.849
26/06/2022 3:15;0.342;0.38
26/06/2022 3:18;0.888;0.636
26/06/2022 16:24;0.788;0.652
26/06/2022 17:35;0.732;0.74
27/06/2022 18:54;0.888;0.636
27/06/2022 20:07;0.964;0.719
27/06/2022 22:00;0.531;0.425
27/06/2022 22:03;0.728;0.699
27/06/2022 22:07;0.619;0.775
27/06/2022 22:10;0.939;0.516
27/06/2022 22:10;0.394;0.762
27/06/2022 22:11;0.771;0.781
27/06/2022 22:11;0.888;0.636
27/06/2022 22:15;0.399;0.572
28/06/2022 0:20;0.888;0.636
28/06/2022 0:21;0.888;0.636
28/06/2022 0:27;0.939;0.516
28/06/2022 0:31;0.969;0.534
28/06/2022 0:35;0.774;0.741
28/06/2022 0:35;0.683;0.438
28/06/2022 0:38;0.322;0.419
28/06/2022 0:39;0.521;0.336
28/06/2022 0:39;0.337;0.628
28/06/2022 0:39;0.803;0.512
28/06/2022 0:39;0.937;0.582
28/06/2022 0:39;0.881;0.636
28/06/2022 0:41;0.856;0.665
28/06/2022 0:43;0.715;0.599
28/06/2022 1:13;0.907;0.691
28/06/2022 16:31;0.5;0.342
28/06/2022 16:32;0.5;0.342
28/06/2022 16:32;0.482;0.457
28/06/2022 16:32;0.614;0.535
28/06/2022 16:32;0.374;0.65
28/06/2022 16:32;0.239;0.368
28/06/2022 16:32;0.239;0.368
28/06/2022 16:36;0.309;0.279
28/06/2022 16:39;0.767;0.617
28/06/2022 16:43;0.457;0.627
28/06/2022 16:44;0.925;0.528
29/06/2022 12:22;0.925;0.528
29/06/2022 12:28;0.489;0.634
29/06/2022 12:34;0.561;0.702
29/06/2022 12:37;0.885;0.783
29/06/2022 12:41;0.888;0.636
29/06/2022 12:42;0.563;0.804
29/06/2022 12:47;0.888;0.636
29/06/2022 12:49;0.563;0.804
29/06/2022 12:51;0.967;0.435
29/06/2022 12:51;0.564;0.571
29/06/2022 12:51;0.8;0.628
29/06/2022 12:51;0.271;0.453
29/06/2022 12:52;0.74;0.749
29/06/2022 12:55;0.892;0.648
29/06/2022 12:58;0.493;0.459
29/06/2022 13:01;0.413;0.762
29/06/2022 13:02;0.812;0.708
30/06/2022 0:11;0.6;0.629
30/06/2022 0:13;0.558;0.558
30/06/2022 0:14;0.907;0.691
30/06/2022 0:16;0.531;0.425
30/06/2022 0:18;0.939;0.516
30/06/2022 0:21;0.856;0.665
30/06/2022 0:24;0.619;0.775
30/06/2022 0:25;0.317;0.723
30/06/2022 0:26;0.648;0.455
30/06/2022 0:27;0.937;0.555
30/06/2022 0:27;0.774;0.741
30/06/2022 0:29;0.322;0.419
30/06/2022 0:32;0.969;0.534
30/06/2022 0:34;0.732;0.303
30/06/2022 0:38;0.815;0.666
30/06/2022 0:41;0.965;0.757
30/06/2022 0:44;0.75;0.578
30/06/2022 0:47;0.521;0.336
30/06/2022 0:49;0.784;0.811
30/06/2022 0:49;0.641;0.624
30/06/2022 0:49;0.728;0.699
30/06/2022 0:49;0.534;0.534
30/06/2022 0:50;0.784;0.811
30/06/2022 0:55;0.736;0.629
30/06/2022 0:56;0.932;0.686
30/06/2022 0:56;0.86;0.582
30/06/2022 0:59;0.746;0.588
30/06/2022 1:03;0.394;0.762
30/06/2022 1:05;0.592;0.463
30/06/2022 1:06;0.88;0.401
30/06/2022 1:06;0.349;0.413
30/06/2022 1:25;0.61;0.535
30/06/2022 1:29;0.903;0.701
30/06/2022 1:36;0.903;0.701
02/07/2022 18:44;0.191;0.304
02/07/2022 18:48;0.518;0.648
02/07/2022 18:52;0.707;0.596
02/07/2022 18:57;0.507;0.459
02/07/2022 19:03;0.279;0.439
02/07/2022 19:03;0.507;0.459
02/07/2022 19:06;0.374;0.637
02/07/2022 19:08;0.658;0.394
02/07/2022 19:10;0.291;0.377
02/07/2022 19:18;0.396;0.817
02/07/2022 19:34;0.328;0.788
02/07/2022 22:00;0.888;0.636
02/07/2022 22:01;0.378;0.376
02/07/2022 22:02;0.187;0.65
02/07/2022 22:07;0.419;0.258
02/07/2022 22:08;0.655;0.641
02/07/2022 22:10;0.477;0.749
02/07/2022 22:10;0.572;0.504
02/07/2022 22:10;0.765;0.666
02/07/2022 22:10;0.342;0.267
02/07/2022 22:11;0.79;0.578
02/07/2022 22:11;0.329;0.341
02/07/2022 22:11;0.493;0.59
02/07/2022 22:11;0.432;0.422
02/07/2022 22:11;0.358;0.526
02/07/2022 22:11;0.967;0.631
02/07/2022 22:12;0.318;0.72
02/07/2022 22:12;0.745;0.645
02/07/2022 22:12;0.911;0.672
02/07/2022 22:13;0.928;0.77
02/07/2022 22:13;0.925;0.528
02/07/2022 22:14;0.376;0.725
02/07/2022 22:14;0.796;0.728
02/07/2022 22:18;0.617;0.729
02/07/2022 22:18;0.487;0.467
02/07/2022 22:18;0.795;0.589
02/07/2022 22:19;0.786;0.441
02/07/2022 22:19;0.839;0.539
02/07/2022 22:19;0.789;0.658
02/07/2022 22:19;0.5;0.342
02/07/2022 22:20;0.425;0.592
02/07/2022 22:26;0.775;0.441
02/07/2022 22:26;0.457;0.627
02/07/2022 22:26;0.265;0.281
02/07/2022 22:26;0.734;0.791
02/07/2022 22:27;0.718;0.462
02/07/2022 22:28;0.387;0.486
02/07/2022 22:29;0.688;0.356
02/07/2022 22:30;0.547;0.635
02/07/2022 22:32;0.459;0.571
02/07/2022 22:36;0.345;0.762
02/07/2022 22:43;0.659;0.512
03/07/2022 0:22;0.102;0.726
03/07/2022 0:26;0.552;0.365
03/07/2022 0:53;0.309;0.279
03/07/2022 2:31;0.309;0.279
03/07/2022 2:32;0.435;0.654
03/07/2022 2:32;0.252;0.713
03/07/2022 2:33;0.741;0.56
03/07/2022 2:33;0.736;0.679
03/07/2022 2:33;0.883;0.644
03/07/2022 2:33;0.465;0.389
03/07/2022 2:34;0.961;0.612
03/07/2022 2:34;0.936;0.803
03/07/2022 2:34;0.736;0.648
03/07/2022 2:35;0.824;0.509
03/07/2022 2:35;0.824;0.509
03/07/2022 2:35;0.343;0.261
03/07/2022 2:35;0.243;0.737
03/07/2022 2:35;0.633;0.733
03/07/2022 2:36;0.523;0.418
03/07/2022 2:36;0.713;0.804
03/07/2022 2:36;0.318;0.72
03/07/2022 2:36;0.824;0.509
03/07/2022 2:36;0.952;0.727
03/07/2022 2:36;0.343;0.261
03/07/2022 2:36;0.967;0.631
03/07/2022 2:36;0.613;0.579
03/07/2022 2:36;0.243;0.737
03/07/2022 2:36;0.483;0.504
03/07/2022 2:36;0.293;0.553
03/07/2022 2:36;0.635;0.837
03/07/2022 2:38;0.572;0.61
03/07/2022 2:38;0.769;0.559
03/07/2022 2:38;0.758;0.817
03/07/2022 2:38;0.649;0.499
03/07/2022 2:38;0.728;0.769
03/07/2022 2:38;0.734;0.555
03/07/2022 2:38;0.749;0.538
03/07/2022 2:38;0.703;0.774
03/07/2022 2:38;0.377;0.721
03/07/2022 2:38;0.89;0.354
03/07/2022 2:39;0.574;0.56
03/07/2022 2:39;0.767;0.617
03/07/2022 2:39;0.89;0.558
03/07/2022 2:39;0.881;0.802
03/07/2022 2:39;0.939;0.759
03/07/2022 2:39;0.903;0.675
03/07/2022 2:39;0.927;0.646
03/07/2022 2:39;0.265;0.453
03/07/2022 2:39;0.577;0.558
03/07/2022 2:39;0.739;0.597
03/07/2022 2:39;0.394;0.557
03/07/2022 2:39;0.106;0.349
03/07/2022 2:40;0.438;0.53
03/07/2022 2:40;0.831;0.717
03/07/2022 2:40;0.263;0.477
03/07/2022 2:40;0.781;0.731
03/07/2022 2:40;0.251;0.45
03/07/2022 2:40;0.75;0.44
03/07/2022 2:40;0.713;0.545
03/07/2022 2:40;0.723;0.632
03/07/2022 2:40;0.25;0.473
03/07/2022 2:40;0.47;0.652
03/07/2022 2:41;0.702;0.483
03/07/2022 2:41;0.363;0.433
03/07/2022 2:41;0.0105;0.654
03/07/2022 2:41;0.482;0.457
03/07/2022 2:41;0.435;0.654
03/07/2022 2:41;0.968;0.594
03/07/2022 2:42;0.613;0.504
03/07/2022 2:42;0.218;0.35
03/07/2022 2:42;0.395;0.521
03/07/2022 2:42;0.712;0.635
03/07/2022 2:42;0.606;0.779
03/07/2022 2:42;0.481;0.433
03/07/2022 2:42;0.251;0.622
03/07/2022 2:42;0.681;0.62
03/07/2022 2:42;0.392;0.523
03/07/2022 2:42;0.756;0.488
